0/41256 (epoch 0), train_loss = 5.322, time/batch = 2.011
30216/41256 (epoch 26), train_loss = 0.724, time/batch = 0.808
30217/41256 (epoch 26), train_loss = 0.713, time/batch = 0.805
30218/41256 (epoch 26), train_loss = 0.707, time/batch = 0.804
30219/41256 (epoch 26), train_loss = 0.715, time/batch = 0.807
30220/41256 (epoch 26), train_loss = 0.717, time/batch = 0.808
30221/41256 (epoch 26), train_loss = 0.719, time/batch = 0.805
30222/41256 (epoch 26), train_loss = 0.718, time/batch = 0.805
30223/41256 (epoch 26), train_loss = 0.710, time/batch = 0.808
30224/41256 (epoch 26), train_loss = 0.712, time/batch = 0.810
30225/41256 (epoch 26), train_loss = 0.725, time/batch = 0.806
30226/41256 (epoch 26), train_loss = 0.712, time/batch = 0.819
30227/41256 (epoch 26), train_loss = 0.717, time/batch = 0.802
30228/41256 (epoch 26), train_loss = 0.722, time/batch = 0.807
30229/41256 (epoch 26), train_loss = 0.746, time/batch = 0.803
30230/41256 (epoch 26), train_loss = 0.736, time/batch = 0.806
30231/41256 (epoch 26), train_loss = 0.726, time/batch = 0.804
30232/41256 (epoch 26), train_loss = 0.733, time/batch = 0.805
30233/41256 (epoch 26), train_loss = 0.730, time/batch = 0.805
30234/41256 (epoch 26), train_loss = 0.733, time/batch = 0.803
30235/41256 (epoch 26), train_loss = 0.743, time/batch = 0.808
30236/41256 (epoch 26), train_loss = 0.742, time/batch = 0.805
30237/41256 (epoch 26), train_loss = 0.739, time/batch = 0.808
30238/41256 (epoch 26), train_loss = 0.747, time/batch = 0.806
30239/41256 (epoch 26), train_loss = 0.747, time/batch = 0.803
30240/41256 (epoch 26), train_loss = 0.755, time/batch = 0.803
30241/41256 (epoch 26), train_loss = 0.753, time/batch = 0.804
30242/41256 (epoch 26), train_loss = 0.745, time/batch = 0.804
30243/41256 (epoch 26), train_loss = 0.756, time/batch = 0.803
30244/41256 (epoch 26), train_loss = 0.754, time/batch = 0.809
30245/41256 (epoch 26), train_loss = 0.743, time/batch = 0.807
30246/41256 (epoch 26), train_loss = 0.760, time/batch = 0.806
30247/41256 (epoch 26), train_loss = 0.758, time/batch = 0.806
30248/41256 (epoch 26), train_loss = 0.757, time/batch = 0.809
30249/41256 (epoch 26), train_loss = 0.756, time/batch = 0.805
30250/41256 (epoch 26), train_loss = 0.758, time/batch = 0.804
30251/41256 (epoch 26), train_loss = 0.763, time/batch = 0.819
30252/41256 (epoch 26), train_loss = 0.749, time/batch = 0.806
30253/41256 (epoch 26), train_loss = 0.755, time/batch = 0.806
30254/41256 (epoch 26), train_loss = 0.753, time/batch = 0.808
30255/41256 (epoch 26), train_loss = 0.761, time/batch = 0.805
30256/41256 (epoch 26), train_loss = 0.757, time/batch = 0.808
30257/41256 (epoch 26), train_loss = 0.754, time/batch = 0.807
30258/41256 (epoch 26), train_loss = 0.767, time/batch = 0.804
30259/41256 (epoch 26), train_loss = 0.763, time/batch = 0.802
30260/41256 (epoch 26), train_loss = 0.758, time/batch = 0.806
30261/41256 (epoch 26), train_loss = 0.756, time/batch = 0.809
30262/41256 (epoch 26), train_loss = 0.757, time/batch = 0.808
30263/41256 (epoch 26), train_loss = 0.750, time/batch = 0.808
30264/41256 (epoch 26), train_loss = 0.748, time/batch = 0.805
30265/41256 (epoch 26), train_loss = 0.756, time/batch = 0.807
30266/41256 (epoch 26), train_loss = 0.766, time/batch = 0.809
30267/41256 (epoch 26), train_loss = 0.767, time/batch = 0.809
30268/41256 (epoch 26), train_loss = 0.760, time/batch = 0.803
30269/41256 (epoch 26), train_loss = 0.761, time/batch = 0.807
30270/41256 (epoch 26), train_loss = 0.767, time/batch = 0.803
30271/41256 (epoch 26), train_loss = 0.776, time/batch = 0.805
30272/41256 (epoch 26), train_loss = 0.777, time/batch = 0.807
30273/41256 (epoch 26), train_loss = 0.772, time/batch = 0.803
30274/41256 (epoch 26), train_loss = 0.783, time/batch = 0.808
30275/41256 (epoch 26), train_loss = 0.766, time/batch = 0.801
30276/41256 (epoch 26), train_loss = 0.769, time/batch = 0.809
30277/41256 (epoch 26), train_loss = 0.779, time/batch = 0.811
30278/41256 (epoch 26), train_loss = 0.786, time/batch = 0.807
30279/41256 (epoch 26), train_loss = 0.761, time/batch = 0.802
30280/41256 (epoch 26), train_loss = 0.775, time/batch = 0.808
30281/41256 (epoch 26), train_loss = 0.778, time/batch = 0.805
30282/41256 (epoch 26), train_loss = 0.779, time/batch = 0.810
30283/41256 (epoch 26), train_loss = 0.774, time/batch = 0.805
30284/41256 (epoch 26), train_loss = 0.772, time/batch = 0.804
30285/41256 (epoch 26), train_loss = 0.767, time/batch = 0.806
30286/41256 (epoch 26), train_loss = 0.765, time/batch = 0.809
30287/41256 (epoch 26), train_loss = 0.759, time/batch = 0.808
30288/41256 (epoch 26), train_loss = 0.756, time/batch = 0.802
30289/41256 (epoch 26), train_loss = 0.766, time/batch = 0.806
30290/41256 (epoch 26), train_loss = 0.760, time/batch = 0.808
30291/41256 (epoch 26), train_loss = 0.760, time/batch = 0.809
30292/41256 (epoch 26), train_loss = 0.756, time/batch = 0.804
30293/41256 (epoch 26), train_loss = 0.767, time/batch = 0.806
30294/41256 (epoch 26), train_loss = 0.750, time/batch = 0.804
30295/41256 (epoch 26), train_loss = 0.749, time/batch = 0.807
30296/41256 (epoch 26), train_loss = 0.764, time/batch = 0.809
30297/41256 (epoch 26), train_loss = 0.762, time/batch = 0.804
30298/41256 (epoch 26), train_loss = 0.742, time/batch = 0.801
30299/41256 (epoch 26), train_loss = 0.743, time/batch = 0.807
30300/41256 (epoch 26), train_loss = 0.756, time/batch = 0.806
30301/41256 (epoch 26), train_loss = 0.770, time/batch = 0.807
30302/41256 (epoch 26), train_loss = 0.752, time/batch = 0.822
30303/41256 (epoch 26), train_loss = 0.754, time/batch = 0.806
30304/41256 (epoch 26), train_loss = 0.766, time/batch = 0.824
30305/41256 (epoch 26), train_loss = 0.745, time/batch = 0.806
30306/41256 (epoch 26), train_loss = 0.759, time/batch = 0.804
30307/41256 (epoch 26), train_loss = 0.748, time/batch = 0.810
30308/41256 (epoch 26), train_loss = 0.749, time/batch = 0.806
30309/41256 (epoch 26), train_loss = 0.746, time/batch = 0.810
30310/41256 (epoch 26), train_loss = 0.741, time/batch = 0.796
30311/41256 (epoch 26), train_loss = 0.765, time/batch = 0.795
30312/41256 (epoch 26), train_loss = 0.760, time/batch = 0.797
30313/41256 (epoch 26), train_loss = 0.749, time/batch = 0.799
30314/41256 (epoch 26), train_loss = 0.737, time/batch = 0.794
30315/41256 (epoch 26), train_loss = 0.741, time/batch = 0.798
30316/41256 (epoch 26), train_loss = 0.742, time/batch = 0.794
30317/41256 (epoch 26), train_loss = 0.735, time/batch = 0.796
30318/41256 (epoch 26), train_loss = 0.726, time/batch = 0.795
30319/41256 (epoch 26), train_loss = 0.725, time/batch = 0.797
30320/41256 (epoch 26), train_loss = 0.720, time/batch = 0.793
30321/41256 (epoch 26), train_loss = 0.728, time/batch = 0.800
30322/41256 (epoch 26), train_loss = 0.732, time/batch = 0.797
30323/41256 (epoch 26), train_loss = 0.726, time/batch = 0.798
30324/41256 (epoch 26), train_loss = 0.721, time/batch = 0.807
30325/41256 (epoch 26), train_loss = 0.723, time/batch = 0.800
30326/41256 (epoch 26), train_loss = 0.722, time/batch = 0.793
30327/41256 (epoch 26), train_loss = 0.719, time/batch = 0.792
30328/41256 (epoch 26), train_loss = 0.723, time/batch = 0.802
30329/41256 (epoch 26), train_loss = 0.728, time/batch = 0.799
30330/41256 (epoch 26), train_loss = 0.732, time/batch = 0.798
30331/41256 (epoch 26), train_loss = 0.727, time/batch = 0.798
30332/41256 (epoch 26), train_loss = 0.738, time/batch = 0.798
30333/41256 (epoch 26), train_loss = 0.733, time/batch = 0.797
30334/41256 (epoch 26), train_loss = 0.750, time/batch = 0.797
30335/41256 (epoch 26), train_loss = 0.741, time/batch = 0.815
30336/41256 (epoch 26), train_loss = 0.726, time/batch = 0.806
30337/41256 (epoch 26), train_loss = 0.729, time/batch = 0.805
30338/41256 (epoch 26), train_loss = 0.747, time/batch = 0.802
30339/41256 (epoch 26), train_loss = 0.743, time/batch = 0.803
30340/41256 (epoch 26), train_loss = 0.745, time/batch = 0.803
30341/41256 (epoch 26), train_loss = 0.744, time/batch = 0.803
30342/41256 (epoch 26), train_loss = 0.753, time/batch = 0.805
30343/41256 (epoch 26), train_loss = 0.754, time/batch = 0.813
30344/41256 (epoch 26), train_loss = 0.745, time/batch = 0.806
30345/41256 (epoch 26), train_loss = 0.738, time/batch = 0.804
30346/41256 (epoch 26), train_loss = 0.736, time/batch = 0.803
30347/41256 (epoch 26), train_loss = 0.745, time/batch = 0.809
30348/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30349/41256 (epoch 26), train_loss = 0.741, time/batch = 0.818
30350/41256 (epoch 26), train_loss = 0.747, time/batch = 0.805
30351/41256 (epoch 26), train_loss = 0.735, time/batch = 0.805
30352/41256 (epoch 26), train_loss = 0.745, time/batch = 0.807
30353/41256 (epoch 26), train_loss = 0.757, time/batch = 0.807
30354/41256 (epoch 26), train_loss = 0.749, time/batch = 0.800
30355/41256 (epoch 26), train_loss = 0.746, time/batch = 0.802
30356/41256 (epoch 26), train_loss = 0.753, time/batch = 0.806
30357/41256 (epoch 26), train_loss = 0.762, time/batch = 0.808
30358/41256 (epoch 26), train_loss = 0.753, time/batch = 0.805
30359/41256 (epoch 26), train_loss = 0.741, time/batch = 0.810
30360/41256 (epoch 26), train_loss = 0.751, time/batch = 0.813
30361/41256 (epoch 26), train_loss = 0.751, time/batch = 0.802
30362/41256 (epoch 26), train_loss = 0.738, time/batch = 0.804
30363/41256 (epoch 26), train_loss = 0.735, time/batch = 0.807
30364/41256 (epoch 26), train_loss = 0.735, time/batch = 0.804
30365/41256 (epoch 26), train_loss = 0.756, time/batch = 0.805
30366/41256 (epoch 26), train_loss = 0.743, time/batch = 0.803
30367/41256 (epoch 26), train_loss = 0.736, time/batch = 0.803
30368/41256 (epoch 26), train_loss = 0.739, time/batch = 0.803
30369/41256 (epoch 26), train_loss = 0.745, time/batch = 0.806
30370/41256 (epoch 26), train_loss = 0.741, time/batch = 0.805
30371/41256 (epoch 26), train_loss = 0.743, time/batch = 0.807
30372/41256 (epoch 26), train_loss = 0.753, time/batch = 0.805
30373/41256 (epoch 26), train_loss = 0.740, time/batch = 0.803
30374/41256 (epoch 26), train_loss = 0.744, time/batch = 0.805
30375/41256 (epoch 26), train_loss = 0.752, time/batch = 0.805
30376/41256 (epoch 26), train_loss = 0.747, time/batch = 0.811
30377/41256 (epoch 26), train_loss = 0.737, time/batch = 0.809
30378/41256 (epoch 26), train_loss = 0.742, time/batch = 0.797
30379/41256 (epoch 26), train_loss = 0.757, time/batch = 0.804
30380/41256 (epoch 26), train_loss = 0.743, time/batch = 0.808
30381/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30382/41256 (epoch 26), train_loss = 0.748, time/batch = 0.803
30383/41256 (epoch 26), train_loss = 0.745, time/batch = 0.806
30384/41256 (epoch 26), train_loss = 0.751, time/batch = 0.805
30385/41256 (epoch 26), train_loss = 0.741, time/batch = 0.804
30386/41256 (epoch 26), train_loss = 0.739, time/batch = 0.806
30387/41256 (epoch 26), train_loss = 0.747, time/batch = 0.820
30388/41256 (epoch 26), train_loss = 0.758, time/batch = 0.808
30389/41256 (epoch 26), train_loss = 0.749, time/batch = 0.805
30390/41256 (epoch 26), train_loss = 0.739, time/batch = 0.802
30391/41256 (epoch 26), train_loss = 0.744, time/batch = 0.807
30392/41256 (epoch 26), train_loss = 0.742, time/batch = 0.807
30393/41256 (epoch 26), train_loss = 0.741, time/batch = 0.806
30394/41256 (epoch 26), train_loss = 0.762, time/batch = 0.805
30395/41256 (epoch 26), train_loss = 0.740, time/batch = 0.801
30396/41256 (epoch 26), train_loss = 0.749, time/batch = 0.805
30397/41256 (epoch 26), train_loss = 0.755, time/batch = 0.804
30398/41256 (epoch 26), train_loss = 0.760, time/batch = 0.803
30399/41256 (epoch 26), train_loss = 0.766, time/batch = 0.802
30400/41256 (epoch 26), train_loss = 0.763, time/batch = 0.805
30401/41256 (epoch 26), train_loss = 0.764, time/batch = 0.805
30402/41256 (epoch 26), train_loss = 0.758, time/batch = 0.802
30403/41256 (epoch 26), train_loss = 0.759, time/batch = 0.800
30404/41256 (epoch 26), train_loss = 0.748, time/batch = 0.805
30405/41256 (epoch 26), train_loss = 0.774, time/batch = 0.807
30406/41256 (epoch 26), train_loss = 0.767, time/batch = 0.810
30407/41256 (epoch 26), train_loss = 0.747, time/batch = 0.803
30408/41256 (epoch 26), train_loss = 0.756, time/batch = 0.804
30409/41256 (epoch 26), train_loss = 0.758, time/batch = 0.806
30410/41256 (epoch 26), train_loss = 0.751, time/batch = 0.809
30411/41256 (epoch 26), train_loss = 0.754, time/batch = 0.803
30412/41256 (epoch 26), train_loss = 0.756, time/batch = 0.800
30413/41256 (epoch 26), train_loss = 0.751, time/batch = 0.802
30414/41256 (epoch 26), train_loss = 0.739, time/batch = 0.804
30415/41256 (epoch 26), train_loss = 0.748, time/batch = 0.807
30416/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30417/41256 (epoch 26), train_loss = 0.743, time/batch = 0.802
30418/41256 (epoch 26), train_loss = 0.743, time/batch = 0.803
30419/41256 (epoch 26), train_loss = 0.750, time/batch = 0.812
30420/41256 (epoch 26), train_loss = 0.751, time/batch = 0.806
30421/41256 (epoch 26), train_loss = 0.742, time/batch = 0.800
30422/41256 (epoch 26), train_loss = 0.744, time/batch = 0.807
30423/41256 (epoch 26), train_loss = 0.745, time/batch = 0.804
30424/41256 (epoch 26), train_loss = 0.748, time/batch = 0.806
30425/41256 (epoch 26), train_loss = 0.750, time/batch = 0.809
30426/41256 (epoch 26), train_loss = 0.746, time/batch = 0.806
30427/41256 (epoch 26), train_loss = 0.739, time/batch = 0.808
30428/41256 (epoch 26), train_loss = 0.747, time/batch = 0.804
30429/41256 (epoch 26), train_loss = 0.741, time/batch = 0.804
30430/41256 (epoch 26), train_loss = 0.746, time/batch = 0.802
30431/41256 (epoch 26), train_loss = 0.742, time/batch = 0.799
30432/41256 (epoch 26), train_loss = 0.742, time/batch = 0.804
30433/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30434/41256 (epoch 26), train_loss = 0.754, time/batch = 0.803
30435/41256 (epoch 26), train_loss = 0.752, time/batch = 0.806
30436/41256 (epoch 26), train_loss = 0.749, time/batch = 0.804
30437/41256 (epoch 26), train_loss = 0.750, time/batch = 0.808
30438/41256 (epoch 26), train_loss = 0.742, time/batch = 0.807
30439/41256 (epoch 26), train_loss = 0.742, time/batch = 0.799
30440/41256 (epoch 26), train_loss = 0.739, time/batch = 0.802
30441/41256 (epoch 26), train_loss = 0.754, time/batch = 0.808
30442/41256 (epoch 26), train_loss = 0.739, time/batch = 0.806
30443/41256 (epoch 26), train_loss = 0.735, time/batch = 0.802
30444/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
30445/41256 (epoch 26), train_loss = 0.732, time/batch = 0.807
30446/41256 (epoch 26), train_loss = 0.740, time/batch = 0.805
30447/41256 (epoch 26), train_loss = 0.733, time/batch = 0.805
30448/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30449/41256 (epoch 26), train_loss = 0.738, time/batch = 0.800
30450/41256 (epoch 26), train_loss = 0.737, time/batch = 0.804
30451/41256 (epoch 26), train_loss = 0.739, time/batch = 0.807
30452/41256 (epoch 26), train_loss = 0.731, time/batch = 0.809
30453/41256 (epoch 26), train_loss = 0.738, time/batch = 0.802
30454/41256 (epoch 26), train_loss = 0.736, time/batch = 0.804
30455/41256 (epoch 26), train_loss = 0.738, time/batch = 0.805
30456/41256 (epoch 26), train_loss = 0.732, time/batch = 0.806
30457/41256 (epoch 26), train_loss = 0.748, time/batch = 0.802
30458/41256 (epoch 26), train_loss = 0.744, time/batch = 0.808
30459/41256 (epoch 26), train_loss = 0.736, time/batch = 0.803
30460/41256 (epoch 26), train_loss = 0.735, time/batch = 0.815
30461/41256 (epoch 26), train_loss = 0.745, time/batch = 0.808
30462/41256 (epoch 26), train_loss = 0.746, time/batch = 0.796
30463/41256 (epoch 26), train_loss = 0.746, time/batch = 0.806
30464/41256 (epoch 26), train_loss = 0.739, time/batch = 0.807
30465/41256 (epoch 26), train_loss = 0.751, time/batch = 0.805
30466/41256 (epoch 26), train_loss = 0.748, time/batch = 0.802
30467/41256 (epoch 26), train_loss = 0.733, time/batch = 0.804
30468/41256 (epoch 26), train_loss = 0.735, time/batch = 0.807
30469/41256 (epoch 26), train_loss = 0.741, time/batch = 0.806
30470/41256 (epoch 26), train_loss = 0.747, time/batch = 0.802
30471/41256 (epoch 26), train_loss = 0.740, time/batch = 0.804
30472/41256 (epoch 26), train_loss = 0.738, time/batch = 0.802
30473/41256 (epoch 26), train_loss = 0.725, time/batch = 0.805
30474/41256 (epoch 26), train_loss = 0.739, time/batch = 0.802
30475/41256 (epoch 26), train_loss = 0.740, time/batch = 0.804
30476/41256 (epoch 26), train_loss = 0.737, time/batch = 0.803
30477/41256 (epoch 26), train_loss = 0.735, time/batch = 0.806
30478/41256 (epoch 26), train_loss = 0.747, time/batch = 0.804
30479/41256 (epoch 26), train_loss = 0.737, time/batch = 0.806
30480/41256 (epoch 26), train_loss = 0.734, time/batch = 0.806
30481/41256 (epoch 26), train_loss = 0.737, time/batch = 0.809
30482/41256 (epoch 26), train_loss = 0.734, time/batch = 0.803
30483/41256 (epoch 26), train_loss = 0.748, time/batch = 0.802
30484/41256 (epoch 26), train_loss = 0.744, time/batch = 0.804
30485/41256 (epoch 26), train_loss = 0.736, time/batch = 0.807
30486/41256 (epoch 26), train_loss = 0.734, time/batch = 0.819
30487/41256 (epoch 26), train_loss = 0.722, time/batch = 0.804
30488/41256 (epoch 26), train_loss = 0.737, time/batch = 0.825
30489/41256 (epoch 26), train_loss = 0.736, time/batch = 0.808
30490/41256 (epoch 26), train_loss = 0.735, time/batch = 0.808
30491/41256 (epoch 26), train_loss = 0.733, time/batch = 0.804
30492/41256 (epoch 26), train_loss = 0.743, time/batch = 0.805
30493/41256 (epoch 26), train_loss = 0.736, time/batch = 0.808
30494/41256 (epoch 26), train_loss = 0.737, time/batch = 0.808
30495/41256 (epoch 26), train_loss = 0.738, time/batch = 0.809
30496/41256 (epoch 26), train_loss = 0.735, time/batch = 0.800
30497/41256 (epoch 26), train_loss = 0.725, time/batch = 0.807
30498/41256 (epoch 26), train_loss = 0.732, time/batch = 0.806
30499/41256 (epoch 26), train_loss = 0.732, time/batch = 0.806
30500/41256 (epoch 26), train_loss = 0.735, time/batch = 0.800
30501/41256 (epoch 26), train_loss = 0.723, time/batch = 0.808
30502/41256 (epoch 26), train_loss = 0.733, time/batch = 0.806
30503/41256 (epoch 26), train_loss = 0.723, time/batch = 0.807
30504/41256 (epoch 26), train_loss = 0.718, time/batch = 0.803
30505/41256 (epoch 26), train_loss = 0.716, time/batch = 0.799
30506/41256 (epoch 26), train_loss = 0.729, time/batch = 0.807
30507/41256 (epoch 26), train_loss = 0.723, time/batch = 0.806
30508/41256 (epoch 26), train_loss = 0.721, time/batch = 0.803
30509/41256 (epoch 26), train_loss = 0.721, time/batch = 0.802
30510/41256 (epoch 26), train_loss = 0.719, time/batch = 0.804
30511/41256 (epoch 26), train_loss = 0.719, time/batch = 0.806
30512/41256 (epoch 26), train_loss = 0.716, time/batch = 0.808
30513/41256 (epoch 26), train_loss = 0.722, time/batch = 0.804
30514/41256 (epoch 26), train_loss = 0.722, time/batch = 0.807
30515/41256 (epoch 26), train_loss = 0.724, time/batch = 0.806
30516/41256 (epoch 26), train_loss = 0.714, time/batch = 0.806
30517/41256 (epoch 26), train_loss = 0.724, time/batch = 0.803
30518/41256 (epoch 26), train_loss = 0.736, time/batch = 0.803
30519/41256 (epoch 26), train_loss = 0.727, time/batch = 0.801
30520/41256 (epoch 26), train_loss = 0.736, time/batch = 0.806
30521/41256 (epoch 26), train_loss = 0.726, time/batch = 0.806
30522/41256 (epoch 26), train_loss = 0.729, time/batch = 0.804
30523/41256 (epoch 26), train_loss = 0.726, time/batch = 0.802
30524/41256 (epoch 26), train_loss = 0.735, time/batch = 0.802
30525/41256 (epoch 26), train_loss = 0.740, time/batch = 0.805
30526/41256 (epoch 26), train_loss = 0.731, time/batch = 0.804
30527/41256 (epoch 26), train_loss = 0.715, time/batch = 0.802
30528/41256 (epoch 26), train_loss = 0.729, time/batch = 0.797
30529/41256 (epoch 26), train_loss = 0.738, time/batch = 0.819
30530/41256 (epoch 26), train_loss = 0.745, time/batch = 0.807
30531/41256 (epoch 26), train_loss = 0.750, time/batch = 0.807
30532/41256 (epoch 26), train_loss = 0.739, time/batch = 0.801
30533/41256 (epoch 26), train_loss = 0.727, time/batch = 0.801
30534/41256 (epoch 26), train_loss = 0.736, time/batch = 0.818
30535/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30536/41256 (epoch 26), train_loss = 0.743, time/batch = 0.805
30537/41256 (epoch 26), train_loss = 0.752, time/batch = 0.806
30538/41256 (epoch 26), train_loss = 0.739, time/batch = 0.808
30539/41256 (epoch 26), train_loss = 0.739, time/batch = 0.801
30540/41256 (epoch 26), train_loss = 0.741, time/batch = 0.818
30541/41256 (epoch 26), train_loss = 0.755, time/batch = 0.804
30542/41256 (epoch 26), train_loss = 0.747, time/batch = 0.805
30543/41256 (epoch 26), train_loss = 0.748, time/batch = 0.806
30544/41256 (epoch 26), train_loss = 0.751, time/batch = 0.803
30545/41256 (epoch 26), train_loss = 0.763, time/batch = 0.805
30546/41256 (epoch 26), train_loss = 0.749, time/batch = 0.806
30547/41256 (epoch 26), train_loss = 0.748, time/batch = 0.802
30548/41256 (epoch 26), train_loss = 0.752, time/batch = 0.805
30549/41256 (epoch 26), train_loss = 0.764, time/batch = 0.806
30550/41256 (epoch 26), train_loss = 0.748, time/batch = 0.803
30551/41256 (epoch 26), train_loss = 0.751, time/batch = 0.824
30552/41256 (epoch 26), train_loss = 0.745, time/batch = 0.803
30553/41256 (epoch 26), train_loss = 0.747, time/batch = 0.804
30554/41256 (epoch 26), train_loss = 0.756, time/batch = 0.804
30555/41256 (epoch 26), train_loss = 0.762, time/batch = 0.804
30556/41256 (epoch 26), train_loss = 0.762, time/batch = 0.806
30557/41256 (epoch 26), train_loss = 0.749, time/batch = 0.807
30558/41256 (epoch 26), train_loss = 0.735, time/batch = 0.804
30559/41256 (epoch 26), train_loss = 0.755, time/batch = 0.807
30560/41256 (epoch 26), train_loss = 0.750, time/batch = 0.805
30561/41256 (epoch 26), train_loss = 0.747, time/batch = 0.801
30562/41256 (epoch 26), train_loss = 0.737, time/batch = 0.814
30563/41256 (epoch 26), train_loss = 0.743, time/batch = 0.802
30564/41256 (epoch 26), train_loss = 0.735, time/batch = 0.802
30565/41256 (epoch 26), train_loss = 0.731, time/batch = 0.821
30566/41256 (epoch 26), train_loss = 0.743, time/batch = 0.808
30567/41256 (epoch 26), train_loss = 0.740, time/batch = 0.808
30568/41256 (epoch 26), train_loss = 0.730, time/batch = 0.802
30569/41256 (epoch 26), train_loss = 0.744, time/batch = 0.803
30570/41256 (epoch 26), train_loss = 0.736, time/batch = 0.807
30571/41256 (epoch 26), train_loss = 0.727, time/batch = 0.806
30572/41256 (epoch 26), train_loss = 0.734, time/batch = 0.806
30573/41256 (epoch 26), train_loss = 0.739, time/batch = 0.804
30574/41256 (epoch 26), train_loss = 0.729, time/batch = 0.805
30575/41256 (epoch 26), train_loss = 0.730, time/batch = 0.805
30576/41256 (epoch 26), train_loss = 0.740, time/batch = 0.809
30577/41256 (epoch 26), train_loss = 0.734, time/batch = 0.800
30578/41256 (epoch 26), train_loss = 0.725, time/batch = 0.804
30579/41256 (epoch 26), train_loss = 0.722, time/batch = 0.804
30580/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
30581/41256 (epoch 26), train_loss = 0.733, time/batch = 0.801
30582/41256 (epoch 26), train_loss = 0.728, time/batch = 0.804
30583/41256 (epoch 26), train_loss = 0.726, time/batch = 0.818
30584/41256 (epoch 26), train_loss = 0.736, time/batch = 0.809
30585/41256 (epoch 26), train_loss = 0.722, time/batch = 0.807
30586/41256 (epoch 26), train_loss = 0.721, time/batch = 0.811
30587/41256 (epoch 26), train_loss = 0.717, time/batch = 0.803
30588/41256 (epoch 26), train_loss = 0.718, time/batch = 0.806
30589/41256 (epoch 26), train_loss = 0.721, time/batch = 0.804
30590/41256 (epoch 26), train_loss = 0.719, time/batch = 0.809
30591/41256 (epoch 26), train_loss = 0.717, time/batch = 0.804
30592/41256 (epoch 26), train_loss = 0.715, time/batch = 0.801
30593/41256 (epoch 26), train_loss = 0.718, time/batch = 0.807
30594/41256 (epoch 26), train_loss = 0.720, time/batch = 0.807
30595/41256 (epoch 26), train_loss = 0.725, time/batch = 0.802
30596/41256 (epoch 26), train_loss = 0.730, time/batch = 0.828
30597/41256 (epoch 26), train_loss = 0.727, time/batch = 0.812
30598/41256 (epoch 26), train_loss = 0.732, time/batch = 0.805
30599/41256 (epoch 26), train_loss = 0.733, time/batch = 0.804
30600/41256 (epoch 26), train_loss = 0.726, time/batch = 0.801
30601/41256 (epoch 26), train_loss = 0.728, time/batch = 0.803
30602/41256 (epoch 26), train_loss = 0.737, time/batch = 0.807
30603/41256 (epoch 26), train_loss = 0.727, time/batch = 0.806
30604/41256 (epoch 26), train_loss = 0.722, time/batch = 0.803
30605/41256 (epoch 26), train_loss = 0.739, time/batch = 0.801
30606/41256 (epoch 26), train_loss = 0.739, time/batch = 0.806
30607/41256 (epoch 26), train_loss = 0.747, time/batch = 0.803
30608/41256 (epoch 26), train_loss = 0.724, time/batch = 0.802
30609/41256 (epoch 26), train_loss = 0.734, time/batch = 0.805
30610/41256 (epoch 26), train_loss = 0.729, time/batch = 0.805
30611/41256 (epoch 26), train_loss = 0.729, time/batch = 0.805
30612/41256 (epoch 26), train_loss = 0.723, time/batch = 0.802
30613/41256 (epoch 26), train_loss = 0.718, time/batch = 0.804
30614/41256 (epoch 26), train_loss = 0.726, time/batch = 0.807
30615/41256 (epoch 26), train_loss = 0.728, time/batch = 0.809
30616/41256 (epoch 26), train_loss = 0.720, time/batch = 0.806
30617/41256 (epoch 26), train_loss = 0.729, time/batch = 0.803
30618/41256 (epoch 26), train_loss = 0.726, time/batch = 0.808
30619/41256 (epoch 26), train_loss = 0.736, time/batch = 0.800
30620/41256 (epoch 26), train_loss = 0.735, time/batch = 0.805
30621/41256 (epoch 26), train_loss = 0.728, time/batch = 0.808
30622/41256 (epoch 26), train_loss = 0.723, time/batch = 0.801
30623/41256 (epoch 26), train_loss = 0.737, time/batch = 0.802
30624/41256 (epoch 26), train_loss = 0.740, time/batch = 0.802
30625/41256 (epoch 26), train_loss = 0.738, time/batch = 0.805
30626/41256 (epoch 26), train_loss = 0.734, time/batch = 0.810
30627/41256 (epoch 26), train_loss = 0.722, time/batch = 0.805
30628/41256 (epoch 26), train_loss = 0.733, time/batch = 0.803
30629/41256 (epoch 26), train_loss = 0.727, time/batch = 0.806
30630/41256 (epoch 26), train_loss = 0.727, time/batch = 0.806
30631/41256 (epoch 26), train_loss = 0.723, time/batch = 0.803
30632/41256 (epoch 26), train_loss = 0.733, time/batch = 0.807
30633/41256 (epoch 26), train_loss = 0.739, time/batch = 0.805
30634/41256 (epoch 26), train_loss = 0.735, time/batch = 0.805
30635/41256 (epoch 26), train_loss = 0.732, time/batch = 0.808
30636/41256 (epoch 26), train_loss = 0.729, time/batch = 0.805
30637/41256 (epoch 26), train_loss = 0.729, time/batch = 0.802
30638/41256 (epoch 26), train_loss = 0.750, time/batch = 0.806
